AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
-59,56,59,-39,-77,-67,5
-73,75,41,-24,-74,-73,5
-59,56,41,-24,-66,-71,5
-60,72,49,-31,-74,-71,5
-33,55,46,-28,-59,-59,5
-41,29,25,-12,-59,-65,5
-13,19,47,-29,-44,-29,5
-48,60,54,-36,-72,-71,5
-40,39,25,-12,-62,-59,5
-20,38,51,-33,-41,-29,5
-71,75,39,-23,-77,-69,5
-51,75,48,-30,-74,-73,5
-82,91,32,-17,-83,-79,5
-79,93,47,-29,-88,-74,5
-19,38,65,-46,-48,-54,5
-79,90,35,-19,-81,-81,5
-12,21,63,-44,-45,-48,5
-64,82,34,-18,-72,-70,5
-79,75,37,-21,-79,-75,5
-17,33,63,-44,-49,-48,5
-49,72,36,-20,-65,-67,5
-47,67,54,-35,-61,-67,5
-68,71,36,-21,-78,-61,5
-15,19,58,-39,-48,-59,5
-73,77,36,-20,-82,-75,5
-67,57,50,-32,-75,-71,5
-63,78,53,-35,-78,-59,5
-26,35,48,-30,-50,-40,5
-11,14,41,-24,-41,-31,5
-68,84,43,-26,-74,-71,5
-84,91,36,-20,-83,-81,5
-104,93,51,-33,-95,-79,5
-18,24,62,-43,-50,-52,5
-41,33,51,-32,-60,-59,5
-57,11,26,-12,-64,-68,5
-83,89,35,-20,-86,-77,5
-43,61,48,-30,-67,-69,5
-12,34,64,-45,-48,-61,5
-39,64,30,-16,-59,-58,5
-82,81,38,-22,-85,-78,5
-23,42,45,-28,-50,-34,5
-63,72,43,-26,-71,-48,5
-49,18,36,-20,-74,-68,5
-72,66,31,-16,-77,-73,5
-87,95,34,-19,-83,-76,5
-52,47,40,-24,-73,-74,5
-19,32,52,-34,-49,-55,5
-34,42,46,-28,-54,-41,5
-6,17,39,-23,-38,-31,5
-28,63,65,-46,-58,-65,5
-65,84,42,-25,-78,-72,5
-25,34,68,-48,-49,-64,5
-13,22,47,-29,-43,-20,5
-13,21,44,-26,-44,-22,5
-56,21,23,-11,-63,-64,5
-92,89,40,-23,-90,-79,5
-60,62,53,-34,-77,-72,5
-90,87,41,-24,-91,-82,5
-70,76,55,-36,-81,-76,5
-64,76,59,-40,-74,-68,5
-75,76,37,-21,-81,-74,5
-48,50,56,-37,-69,-69,5
-93,91,52,-33,-91,-77,5
-55,46,59,-40,-73,-66,5
-53,60,52,-34,-70,-55,5
-55,59,45,-28,-77,-69,5
-83,90,47,-29,-86,-74,5
-69,90,59,-40,-78,-75,5
-48,47,35,-20,-64,-66,5
-61,78,34,-18,-79,-76,5
-22,28,65,-46,-51,-53,5
-48,53,62,-43,-71,-64,5
-49,61,40,-23,-68,-73,5
-46,29,60,-40,-70,-60,5
-50,62,51,-32,-69,-52,5
-65,78,46,-29,-80,-68,5
-57,52,46,-29,-72,-68,5
-70,74,39,-23,-78,-76,5
-45,48,48,-30,-67,-57,5
-36,58,61,-42,-64,-57,5
-87,79,59,-40,-92,-76,5
-66,87,52,-33,-76,-74,5
-19,36,65,-45,-50,-52,5
-74,79,33,-18,-78,-66,5
-68,71,36,-21,-78,-61,5
-12,21,42,-25,-44,-23,5
-28,37,38,-22,-51,-37,5
-53,51,61,-42,-72,-68,5
-61,80,54,-35,-77,-74,5
-76,83,30,-16,-77,-74,5
-75,83,37,-21,-81,-75,5
-67,87,50,-31,-79,-71,5
-82,84,50,-32,-80,-70,5
-65,64,45,-27,-85,-84,5
-17,28,43,-26,-45,-27,5
-63,85,29,-15,-77,-65,5
-73,79,55,-37,-83,-76,5
-42,43,55,-37,-66,-69,5
-65,35,31,-16,-72,-70,5
-56,63,39,-23,-70,-64,5
-69,71,53,-35,-83,-74,5
-21,30,55,-37,-51,-45,5
-74,69,34,-19,-78,-77,5
-61,56,49,-31,-82,-77,5
-87,80,27,-13,-79,-76,5
-57,74,53,-35,-77,-75,5
-38,35,24,-11,-61,-64,5
-11,35,34,-19,-41,-30,5
-51,22,28,-14,-70,-68,5
-56,21,28,-14,-67,-69,5
-54,51,34,-19,-67,-69,5
-85,90,39,-23,-91,-80,5
-34,47,62,-43,-65,-68,5
-85,88,38,-22,-82,-80,5
-51,57,31,-16,-65,-65,5
-80,77,51,-32,-90,-75,5
-58,64,59,-40,-81,-76,5
-49,29,29,-15,-66,-69,5
-86,89,42,-25,-89,-77,5
-44,54,41,-24,-69,-47,5
-52,6,49,-31,-68,-64,5
-57,63,43,-26,-71,-76,5
-58,75,47,-29,-75,-71,5
-70,88,50,-32,-78,-73,5
-59,74,50,-32,-70,-70,5
-70,83,59,-40,-86,-80,5
-52,22,32,-17,-70,-69,5
-69,73,39,-23,-83,-79,5
-59,72,51,-32,-72,-54,5
-43,55,48,-30,-67,-69,5
-40,3,40,-23,-61,-63,5
-94,84,47,-30,-92,-76,5
-30,38,72,-52,-61,-66,5
-78,69,32,-17,-82,-78,5
-48,22,38,-22,-73,-68,5
-64,69,52,-33,-83,-78,5
-98,94,47,-30,-95,-77,5
-77,73,50,-32,-84,-74,5
-41,40,61,-41,-68,-56,5
-18,34,52,-34,-49,-45,5
-66,64,55,-36,-79,-70,5
-12,30,34,-19,-37,-38,5
-51,62,51,-32,-69,-52,5
-51,47,29,-15,-63,-54,5
-19,37,24,-11,-47,-61,5
-14,19,42,-25,-45,-37,5
-22,31,54,-35,-55,-42,5
-87,83,48,-30,-92,-76,5
-34,38,52,-34,-56,-65,5
-53,-7,43,-26,-68,-68,5
-9,22,40,-23,-35,-28,5
-26,17,21,-9,-51,-58,5
-45,44,36,-20,-65,-54,5
-30,31,50,-31,-51,-57,5
-70,78,53,-35,-82,-80,5
-45,58,36,-21,-67,-72,5
-75,59,38,-22,-82,-76,5
-77,83,34,-18,-81,-75,5
-44,54,41,-24,-69,-47,5
-59,64,53,-34,-81,-74,5
-23,46,45,-27,-49,-42,5
-74,70,58,-39,-86,-75,5
-38,41,62,-43,-65,-67,5
-53,80,45,-28,-68,-45,5
-52,59,52,-33,-69,-63,5
-64,50,45,-27,-77,-71,5
-65,84,55,-36,-76,-74,5
-43,54,35,-20,-66,-55,5
-50,65,49,-31,-75,-70,5
-39,36,25,-12,-62,-65,5
-63,79,55,-37,-79,-75,5
-41,21,53,-35,-70,-67,5
-51,55,45,-28,-68,-71,5
-63,63,41,-24,-78,-77,5
-77,87,56,-37,-85,-72,5
-17,25,50,-32,-41,-27,5
-90,97,33,-18,-84,-78,5
-75,78,43,-26,-78,-72,5
-66,70,32,-17,-77,-72,5
-34,15,53,-35,-70,-62,5
-85,99,37,-21,-82,-76,5
-72,90,56,-37,-81,-75,5
-93,93,52,-33,-96,-77,5
-68,79,50,-32,-80,-68,5
-16,28,42,-25,-47,-34,5
-13,28,40,-24,-42,-34,5
-33,54,54,-35,-57,-61,5
-80,80,50,-32,-84,-74,5
-67,70,41,-25,-81,-77,5
-38,34,54,-36,-62,-66,5
-39,47,51,-32,-69,-59,5
-11,2,77,-58,-52,-67,5
-76,63,50,-32,-83,-74,5
-20,26,55,-37,-49,-54,5
-65,83,53,-34,-78,-74,5
-68,87,56,-38,-81,-81,5
-36,47,60,-41,-62,-63,5
-34,33,58,-39,-62,-61,5
-48,60,47,-29,-70,-58,5
-56,10,44,-27,-72,-68,5
-62,73,41,-24,-74,-51,5
-17,31,40,-23,-47,-36,5
-58,64,35,-20,-73,-66,5
-85,93,42,-25,-88,-76,5
-73,66,14,-4,-79,-62,5
-86,85,36,-20,-82,-79,5
-71,56,35,-19,-77,-76,5
-14,9,56,-37,-39,-51,5
-30,20,22,-10,-55,-61,5
-59,70,54,-36,-79,-77,5
-49,32,58,-39,-65,-67,5
-36,49,36,-20,-59,-47,5
-70,78,54,-35,-81,-71,5
-70,73,56,-37,-84,-73,5
-20,30,66,-47,-58,-64,5
-86,79,41,-25,-87,-79,5
-82,85,45,-28,-85,-76,5
-30,42,47,-29,-52,-66,5
-38,53,71,-51,-57,-66,5
-30,44,62,-42,-60,-69,5
-61,83,51,-33,-80,-73,5
-80,81,48,-31,-83,-70,5
-92,91,37,-21,-86,-81,5
-43,44,46,-28,-68,-70,5
-41,33,40,-23,-59,-49,5
-53,61,54,-35,-71,-59,5
-22,23,31,-16,-52,-54,5
-80,96,49,-31,-82,-75,5
-61,52,32,-17,-69,-75,5
-14,26,41,-24,-40,-24,5
-49,10,27,-13,-66,-69,5
-77,80,34,-19,-79,-76,5
-81,73,54,-35,-88,-74,5
-39,57,61,-42,-65,-69,5
-76,65,37,-21,-82,-75,5
-40,50,59,-40,-71,-67,5
-65,70,34,-19,-76,-68,5
-8,14,69,-49,-48,-62,5
-76,83,37,-21,-79,-73,5
-21,36,63,-43,-57,-66,5
-42,47,54,-35,-66,-63,5
-39,39,24,-11,-61,-65,5
-33,39,46,-29,-58,-63,5
-71,71,35,-20,-73,-69,5
-47,43,28,-14,-63,-58,5
-78,82,34,-19,-82,-73,5
-30,37,32,-17,-54,-43,5
-12,24,61,-42,-42,-51,5
-41,35,51,-33,-54,-53,5
-89,81,45,-28,-90,-76,5
-23,33,71,-52,-49,-63,5
-12,3,52,-34,-37,-50,5
-7,22,57,-38,-41,-41,5
-78,64,37,-21,-82,-74,5
-18,37,32,-17,-47,-37,5
-35,56,44,-26,-65,-62,5
-69,86,53,-34,-82,-75,5
-35,51,48,-30,-60,-52,5
-39,38,26,-12,-61,-58,5
-11,27,40,-23,-42,-28,5
-58,60,30,-15,-72,-60,5
-20,42,69,-50,-48,-59,5
-52,55,31,-16,-69,-74,5
-34,47,56,-37,-64,-60,5
-14,20,37,-21,-39,-29,5
-48,17,36,-20,-72,-70,5
-52,75,59,-40,-73,-74,5
-77,73,50,-32,-84,-74,5
-47,62,42,-25,-67,-69,5
-52,20,35,-20,-69,-68,5
-48,48,58,-39,-68,-65,5
-19,30,56,-37,-52,-47,5
-35,55,57,-38,-61,-72,5
-42,63,63,-44,-68,-70,5
-66,54,17,-6,-71,-57,5
-49,46,27,-14,-73,-63,5
-41,15,47,-29,-61,-60,5
-14,29,59,-40,-40,-50,5
-18,28,66,-46,-45,-54,5
-63,65,45,-28,-73,-75,5
-69,66,35,-20,-82,-72,5
-81,81,36,-21,-82,-77,5
-70,69,40,-23,-82,-77,5
-72,69,36,-20,-79,-73,5
-69,63,35,-20,-79,-77,5
-73,69,47,-29,-84,-72,5
-11,18,45,-27,-39,-34,5
-61,66,40,-23,-77,-68,5
-58,48,36,-20,-69,-70,5
-44,61,57,-38,-79,-77,5
-63,80,55,-36,-79,-75,5
-8,22,52,-34,-40,-40,5
-50,61,27,-14,-64,-58,5
-37,37,50,-31,-63,-68,5
-33,49,67,-48,-54,-62,5
-61,63,31,-16,-68,-64,5
-18,34,62,-43,-50,-55,5
-81,72,47,-29,-88,-73,5
-25,22,29,-15,-55,-53,5
-24,29,49,-31,-56,-47,5
-45,42,55,-37,-69,-63,5
-25,39,61,-41,-56,-65,5
-71,69,18,-7,-77,-59,5
-17,29,42,-25,-43,-29,5
-22,42,49,-31,-51,-44,5
-40,39,61,-42,-64,-70,5
-36,56,56,-37,-65,-68,5
-70,65,44,-27,-77,-73,5
-93,103,52,-33,-93,-73,5
-37,59,45,-27,-63,-66,5
-54,57,56,-37,-75,-72,5
-59,62,52,-33,-75,-73,5
-46,55,50,-32,-66,-56,5
-45,49,35,-20,-65,-54,5
-69,62,33,-18,-79,-77,5
-57,77,51,-33,-82,-74,5
-72,60,56,-37,-84,-75,5
-36,30,25,-12,-61,-63,5
-36,28,54,-35,-61,-62,5
-21,30,48,-30,-58,-50,5
-57,73,59,-40,-80,-77,5
-51,63,54,-35,-75,-72,5
-64,74,35,-20,-71,-70,5
-31,51,59,-39,-62,-64,5
-41,26,53,-35,-72,-66,5
-40,42,35,-20,-60,-61,5
-62,74,40,-24,-73,-74,5
-13,45,33,-18,-38,-33,5
-82,84,34,-18,-82,-76,5
-67,66,56,-37,-82,-72,5
-26,30,52,-34,-44,-28,5
-50,21,54,-36,-78,-67,5
-63,15,35,-19,-74,-74,5
-79,70,53,-35,-87,-73,5
-16,25,51,-33,-54,-46,5
-67,72,46,-28,-79,-81,5
-77,83,35,-19,-79,-73,5
-61,58,29,-15,-74,-73,5
-71,78,50,-32,-84,-77,5
-12,34,39,-22,-43,-41,5
-75,76,51,-32,-85,-76,5
-67,77,38,-22,-73,-64,5
-48,23,39,-23,-68,-65,5
-76,64,49,-31,-88,-78,5
2,-3,50,-32,-37,-39,5
-27,43,54,-35,-53,-59,5
-40,34,28,-14,-57,-61,5
-40,55,54,-36,-67,-68,5
-58,71,40,-24,-72,-49,5
-19,30,56,-37,-52,-47,5
-57,24,30,-16,-69,-70,5
-56,67,29,-15,-66,-59,5
-74,84,39,-22,-79,-73,5
-66,70,38,-22,-74,-75,5
-71,71,38,-22,-80,-76,5
-17,16,23,-10,-48,-41,5
-20,27,56,-37,-48,-53,5
-77,66,34,-18,-81,-78,5
-70,78,41,-25,-80,-74,5
-30,42,53,-35,-61,-66,5
-77,75,41,-25,-84,-77,5
-75,83,36,-20,-79,-73,5
-32,43,57,-38,-63,-70,5
-75,85,48,-30,-80,-75,5
-25,38,46,-28,-54,-50,5
-80,98,49,-31,-79,-73,5
-80,69,37,-21,-81,-71,5
-19,19,68,-49,-50,-57,5
-36,60,63,-43,-64,-71,5
-31,48,45,-28,-61,-41,5
-63,30,35,-20,-74,-71,5
-23,37,54,-35,-53,-43,5
-77,76,24,-11,-82,-65,5
-9,36,36,-20,-35,-29,5
-86,80,26,-12,-81,-77,5
-50,19,42,-25,-67,-62,5
-52,24,39,-22,-76,-70,5
-35,47,42,-25,-63,-51,5
-34,33,59,-40,-63,-62,5
-70,66,41,-24,-80,-79,5
-74,69,35,-20,-78,-68,5
-48,53,26,-13,-68,-63,5
-55,59,37,-21,-68,-70,5
-47,55,57,-38,-71,-58,5
-76,83,50,-32,-87,-72,5
-73,75,29,-15,-75,-73,5
-61,74,57,-38,-77,-73,5
-16,25,51,-33,-54,-46,5
-65,64,34,-18,-74,-69,5
-46,61,40,-23,-66,-72,5
-84,84,28,-14,-78,-75,5
-18,35,67,-48,-49,-62,5
-84,89,38,-22,-81,-79,5
-65,67,35,-19,-75,-72,5
-18,21,68,-49,-55,-64,5
-59,60,47,-29,-74,-75,5
-54,17,39,-22,-70,-64,5
-16,29,47,-30,-48,-25,5
-58,60,52,-33,-81,-76,5
-74,84,59,-40,-86,-79,5
-20,26,38,-22,-47,-39,5
-35,61,44,-27,-59,-61,5
-55,28,27,-14,-74,-73,5
-78,85,32,-17,-76,-75,5
-88,85,50,-32,-90,-77,5
-21,24,45,-27,-50,-25,5
-42,49,30,-16,-60,-51,5
-84,90,31,-16,-82,-78,5
-80,71,36,-21,-82,-79,5
-69,66,61,-41,-84,-70,5
-61,71,47,-30,-82,-79,5
-86,82,42,-25,-90,-79,5
-45,39,62,-42,-64,-66,5
-69,67,58,-39,-88,-74,5
-26,33,51,-32,-57,-48,5
-59,86,54,-35,-85,-72,5
-57,25,41,-24,-76,-69,5
-72,72,35,-20,-74,-68,5
-22,23,31,-16,-52,-54,5
-75,78,36,-20,-83,-76,5
-85,79,52,-33,-87,-74,5
-82,85,42,-25,-84,-75,5
-61,70,49,-31,-74,-65,5
-51,64,54,-35,-73,-57,5
-52,61,52,-33,-70,-55,5
-50,16,41,-25,-67,-65,5
-69,57,34,-19,-75,-75,5
-58,59,33,-18,-70,-63,5
-85,81,39,-23,-84,-74,5
-83,86,34,-19,-82,-80,5
-52,71,56,-37,-70,-72,5
-64,60,52,-33,-78,-76,5
-8,22,55,-36,-40,-40,5
-72,77,37,-21,-78,-72,5
-61,79,45,-28,-74,-74,5
-52,55,43,-26,-71,-72,5
-46,59,43,-26,-65,-67,5
-78,74,53,-34,-88,-74,5
-15,23,83,-65,-44,-60,5
-53,14,47,-30,-73,-67,5
-53,58,43,-26,-63,-69,5
-52,76,56,-38,-67,-55,5
-28,51,68,-49,-54,-71,5
-49,57,53,-34,-71,-71,5
-73,68,29,-15,-80,-73,5
-50,64,43,-26,-63,-67,5
-38,58,33,-18,-60,-65,5
-54,58,51,-33,-72,-55,5
-82,77,51,-33,-79,-72,5
-63,71,49,-31,-73,-65,5
-45,38,53,-35,-65,-69,5
-12,16,52,-34,-40,-43,5
-67,74,52,-34,-85,-79,5
-75,69,49,-31,-84,-75,5
-23,33,51,-32,-52,-59,5
-17,34,69,-50,-58,-66,5
-26,36,50,-32,-60,-51,5
-16,32,43,-26,-44,-29,5
-8,22,55,-36,-40,-40,5
-84,89,48,-30,-90,-77,5
-25,17,28,-14,-55,-53,5
-53,6,27,-14,-64,-67,5
-53,21,27,-13,-69,-67,5
-39,64,60,-41,-67,-70,5
-55,40,32,-17,-70,-69,5
-63,71,38,-22,-72,-73,5
-22,35,44,-27,-50,-34,5
-51,75,47,-30,-74,-73,5
-74,70,33,-18,-80,-78,5
-82,84,53,-35,-90,-78,5
-43,46,46,-29,-60,-68,5
-77,88,30,-16,-79,-74,5
-49,38,32,-17,-64,-57,5
-7,8,62,-43,-39,-50,5
-88,94,40,-23,-86,-79,5
-90,91,40,-23,-85,-79,5
-37,19,56,-37,-65,-57,5
-83,91,51,-33,-81,-71,5
-44,22,37,-21,-70,-67,5
-70,56,14,-4,-72,-55,5
-10,8,51,-33,-40,-43,5
-54,55,35,-19,-75,-73,5
-56,63,39,-23,-70,-64,5
-31,53,67,-48,-53,-70,5
-32,21,54,-35,-61,-62,5
-40,31,55,-36,-61,-66,5
-49,48,35,-20,-66,-67,5
-47,40,65,-46,-65,-63,5
-54,68,52,-33,-75,-67,5
-78,83,34,-18,-82,-75,5
-68,60,33,-18,-78,-73,5
-75,47,43,-26,-81,-73,5
-63,57,53,-34,-80,-73,5
-69,57,36,-21,-80,-75,5
-21,37,47,-29,-53,-54,5
-51,72,46,-28,-65,-74,5
-71,89,36,-20,-79,-71,5
-28,48,48,-30,-56,-49,5
-54,45,49,-31,-76,-72,5
-62,53,49,-31,-76,-69,5
-66,36,26,-13,-74,-76,5
-70,79,49,-31,-81,-68,5
-60,74,49,-31,-72,-52,5
-69,86,54,-36,-81,-79,5
-27,44,67,-48,-52,-67,5
-66,60,44,-26,-78,-79,5
-43,58,53,-34,-71,-57,5
-20,35,54,-35,-49,-45,5
-9,22,38,-22,-36,-30,5
-73,64,47,-29,-85,-80,5
-67,71,40,-24,-75,-74,5
-58,88,52,-34,-75,-72,5
-23,40,60,-41,-54,-66,5
-80,77,42,-25,-88,-75,5
-61,52,17,-6,-69,-56,5
-43,38,56,-37,-68,-70,5
-26,44,26,-12,-53,-64,5
-64,78,32,-17,-79,-77,5
-38,47,61,-42,-67,-66,5
-67,79,36,-20,-80,-78,5
-10,11,42,-25,-41,-21,5
-51,57,46,-29,-72,-56,5
-79,81,36,-20,-78,-78,5
-46,59,43,-26,-65,-67,5
-32,36,36,-21,-57,-46,5
-76,84,35,-19,-81,-76,5
-71,63,44,-27,-79,-73,5
-62,79,53,-35,-75,-74,5
-77,70,36,-20,-77,-76,5
-14,32,62,-43,-46,-51,5
-69,72,61,-41,-83,-70,5
-74,74,59,-40,-83,-74,5
-51,59,47,-29,-76,-72,5
-90,87,57,-38,-92,-75,5
-60,75,41,-24,-76,-73,5
-28,55,67,-48,-51,-61,5
-53,28,28,-14,-73,-72,5
-40,59,44,-27,-72,-69,5
-22,32,55,-36,-55,-42,5
-32,35,41,-24,-56,-48,5
-66,68,29,-15,-76,-74,5
-15,36,65,-45,-55,-61,5
-58,68,48,-30,-72,-68,5
-65,72,56,-37,-82,-76,5
-56,13,27,-13,-68,-69,5
-61,80,48,-30,-79,-75,5
-72,68,58,-39,-83,-74,5
-62,75,55,-37,-79,-73,5
-76,88,38,-22,-74,-73,5
-61,68,38,-22,-76,-67,5
-84,90,48,-30,-88,-76,5
-63,30,38,-22,-75,-72,5
-50,12,41,-25,-71,-68,5
-57,56,38,-21,-64,-70,5
-83,85,48,-30,-86,-70,5
-51,59,47,-29,-76,-72,5
-45,39,29,-15,-58,-62,5
-68,70,20,-8,-75,-62,5
-19,17,64,-45,-55,-61,5
-54,58,44,-27,-73,-73,5
-62,72,41,-25,-73,-74,5
-39,56,36,-21,-60,-66,5
-72,80,35,-20,-78,-75,5
-60,62,38,-22,-70,-70,5
-65,71,38,-22,-78,-76,5
-54,74,59,-40,-67,-68,5
-51,16,41,-24,-66,-65,5
-61,60,51,-32,-74,-65,5
-73,57,35,-20,-78,-73,5
-26,44,61,-42,-57,-72,5
-58,58,47,-29,-71,-73,5
-65,71,40,-23,-77,-72,5
-38,59,64,-45,-64,-74,5
-64,88,62,-43,-82,-76,5
-27,40,38,-22,-52,-43,5
-32,36,64,-45,-61,-63,5
-72,76,53,-34,-82,-75,5
-57,73,55,-37,-76,-73,5
-19,28,40,-24,-48,-33,5
-9,9,54,-35,-41,-50,5
-74,78,43,-26,-75,-74,5
-57,66,36,-21,-68,-71,5
-57,58,56,-38,-76,-71,5
-73,50,43,-26,-79,-72,5
-31,56,52,-33,-56,-48,5
-68,82,52,-34,-75,-56,5
-86,79,43,-26,-88,-78,5
-67,77,53,-35,-79,-70,5
-53,56,61,-42,-74,-61,5
-64,77,36,-20,-78,-75,5
-23,24,54,-35,-49,-29,5
-49,20,41,-24,-72,-68,5
-21,30,60,-41,-46,-50,5
-57,74,47,-30,-69,-70,5
-59,49,16,-5,-68,-55,5
-24,45,59,-40,-57,-69,5
-21,37,54,-36,-54,-63,5
-73,80,46,-28,-80,-78,5
-33,31,50,-32,-58,-50,5
-61,81,49,-31,-79,-75,5
-48,38,55,-36,-69,-73,5
-30,31,63,-43,-62,-67,5
-53,80,31,-16,-65,-61,5
-83,88,35,-19,-79,-78,5
-51,39,58,-39,-63,-65,5
-24,54,62,-43,-56,-64,5
-57,74,33,-18,-73,-71,5
-69,93,58,-39,-81,-70,5
-54,55,35,-19,-75,-73,5
-71,79,39,-22,-77,-73,5
-26,33,56,-37,-53,-63,5
-67,86,53,-35,-80,-71,5
-23,34,53,-35,-41,-27,5
-17,31,54,-35,-53,-47,5
-20,35,58,-39,-56,-62,5
-78,97,49,-31,-84,-70,5
-60,72,57,-38,-77,-75,5
-27,48,57,-38,-56,-62,5
-25,25,61,-42,-61,-63,5
-16,16,26,-13,-45,-38,5
-16,30,55,-36,-49,-44,5
-88,81,57,-38,-96,-79,5
-19,25,52,-34,-46,-52,5
-63,79,34,-18,-73,-72,5
-35,15,57,-38,-66,-61,5
-36,62,64,-45,-65,-69,5
-61,76,47,-29,-71,-72,5
-73,83,45,-28,-84,-81,5
-87,94,32,-17,-82,-75,5
-66,84,35,-20,-74,-66,5
-57,56,32,-17,-70,-63,5
-53,55,40,-23,-74,-72,5
-79,58,54,-36,-89,-71,5
-39,30,55,-37,-52,-56,5
-51,59,58,-39,-70,-64,5
-24,37,58,-39,-53,-59,5
-92,98,54,-36,-90,-81,5
-13,33,47,-29,-42,-33,5
-65,63,42,-25,-76,-76,5
-25,50,60,-41,-56,-62,5
-67,88,52,-34,-75,-73,5
-47,12,26,-13,-67,-70,5
-20,29,66,-47,-49,-55,5
-15,13,78,-59,-52,-69,5
-13,24,46,-29,-44,-32,5
-46,51,47,-29,-62,-67,5
-89,88,48,-30,-91,-78,5
-42,51,63,-44,-65,-65,5
-83,86,42,-25,-85,-75,5
-72,89,54,-36,-80,-76,5
-42,18,28,-14,-65,-67,5
-57,69,40,-23,-78,-67,5
-78,79,38,-22,-80,-73,5
-66,76,52,-34,-79,-67,5
-57,73,40,-24,-71,-49,5
-1,1,51,-33,-31,-38,5
-44,40,54,-35,-67,-66,5
-71,89,56,-37,-88,-76,5
-68,73,34,-19,-76,-65,5
-73,57,13,-4,-74,-59,5
-21,36,49,-31,-53,-48,5
-64,85,55,-36,-76,-75,5
-76,85,27,-13,-78,-76,5
-60,79,57,-38,-78,-75,5
-65,68,37,-21,-75,-63,5
-32,28,49,-31,-54,-52,5
-61,50,16,-5,-70,-57,5
-85,92,45,-27,-83,-75,5
-52,60,57,-38,-69,-60,5
-24,40,61,-41,-60,-68,5
-88,89,53,-34,-91,-74,5
-61,65,46,-28,-76,-78,5
-54,84,60,-41,-80,-79,5
-22,14,72,-52,-54,-63,5
-60,76,55,-37,-79,-71,5
-33,48,66,-47,-63,-66,5
-72,77,45,-28,-87,-75,5
-47,65,64,-45,-69,-76,5
-33,37,28,-14,-55,-59,5
-78,68,37,-21,-82,-79,5
-44,66,31,-17,-64,-65,5
-44,61,55,-37,-79,-77,5
-76,74,35,-19,-76,-68,5
-77,64,56,-37,-86,-76,5
-60,69,40,-24,-67,-62,5
-24,29,47,-29,-59,-45,5
-32,33,31,-16,-54,-56,5
-73,53,43,-26,-79,-71,5
-15,27,47,-29,-49,-52,5
-54,69,57,-38,-70,-72,5
-53,82,31,-17,-65,-61,5
-48,62,59,-40,-74,-76,5
-47,62,55,-36,-73,-72,5
-89,83,43,-26,-91,-77,5
-64,84,49,-31,-74,-72,5
-31,43,51,-33,-56,-47,5
-51,60,50,-32,-70,-53,5
-79,86,46,-29,-83,-77,5
-45,55,57,-38,-71,-61,5
-67,59,44,-26,-78,-76,5
-43,28,51,-33,-60,-59,5
-58,84,56,-37,-83,-73,5
-68,74,48,-30,-84,-78,5
-51,63,51,-32,-67,-56,5
-31,51,30,-16,-54,-57,5
-58,60,30,-15,-72,-60,5
-78,69,32,-17,-82,-78,5
-65,38,30,-16,-73,-71,5
-36,63,57,-38,-63,-59,5
-89,79,57,-38,-97,-79,5
-85,85,34,-19,-85,-76,5
-21,39,29,-15,-52,-61,5
-9,19,50,-32,-41,-21,5
-55,68,41,-24,-73,-78,5
-17,34,51,-33,-43,-32,5
-73,74,39,-23,-79,-69,5
-20,35,53,-34,-49,-45,5
-38,47,51,-33,-64,-67,5
-14,33,66,-46,-58,-64,5
-22,23,84,-66,-58,-68,5
-65,73,53,-35,-78,-74,5
-43,23,53,-34,-78,-70,5
-96,99,53,-34,-96,-75,5
-68,81,47,-29,-79,-73,5
-84,87,41,-25,-85,-79,5
-71,78,48,-30,-84,-71,5
-37,57,60,-40,-70,-77,5
-28,44,47,-29,-51,-34,5
-11,35,34,-19,-41,-30,5
-73,77,56,-37,-83,-77,5
-68,76,28,-14,-80,-62,5
-71,75,41,-25,-86,-75,5
-46,60,62,-42,-65,-63,5
-68,79,40,-23,-83,-77,5
-16,32,49,-31,-46,-36,5
-19,27,77,-58,-54,-66,5
-66,88,57,-38,-84,-74,5
-65,78,44,-27,-80,-68,5
-47,56,36,-20,-62,-61,5
-27,47,60,-41,-55,-62,5
-24,30,25,-12,-48,-62,5
-26,42,58,-39,-61,-66,5
-47,55,34,-19,-67,-60,5
-17,19,52,-34,-47,-38,5
-97,98,42,-25,-90,-75,5
-66,78,43,-26,-78,-72,5
-63,72,50,-32,-74,-65,5
-80,82,31,-16,-79,-75,5
-50,46,60,-41,-75,-63,5
-76,65,37,-21,-81,-77,5
-29,38,61,-41,-56,-60,5
-67,78,49,-31,-78,-71,5
-35,48,55,-36,-63,-60,5
-86,90,49,-31,-90,-76,5
-70,72,50,-32,-83,-74,5
-62,77,58,-39,-80,-74,5
-63,64,40,-24,-79,-69,5
-55,62,50,-31,-82,-72,5
-84,86,50,-32,-83,-70,5
-48,67,52,-33,-73,-76,5
-51,51,30,-15,-62,-60,5
-10,8,78,-59,-52,-66,5
-7,20,37,-21,-35,-29,5
-52,68,40,-23,-76,-71,5
-77,68,34,-19,-86,-80,5
-71,66,15,-5,-73,-58,5
-86,82,40,-24,-89,-81,5
-33,27,54,-35,-65,-57,5
-100,85,50,-32,-93,-83,5
-63,79,28,-14,-72,-65,5
-62,55,43,-26,-75,-74,5
-62,66,54,-35,-71,-65,5
-39,72,31,-17,-61,-56,5
-79,72,33,-18,-82,-78,5
-38,38,49,-31,-68,-63,5
